segment_id,track_id,segment_position,tempo,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19
814_full,814,full_clip,80.74951171875,0.12176981568336487,0.039031632244586945,909.0989709528934,402.791201540347,0.16362351179122925,0.41356101632118225,0.1949380487203598,0.1885606050491333,0.19975733757019043,0.12133116275072098,0.27381259202957153,0.18089589476585388,0.2633286118507385,0.21470893919467926,0.24524164199829102,0.237749382853508,-253.71591186523438,168.92349243164062,7.321371555328369,27.85346794128418,7.804830551147461,-12.610535621643066,-3.6640729904174805,-9.165553092956543,-7.264684200286865,-10.362831115722656,-6.266394138336182,-3.63897967338562,-7.687544822692871,-3.2374699115753174,-14.348419189453125,-9.293874740600586,-5.760112285614014,-7.250068664550781,-8.332512855529785,-7.5247297286987305,39.949859619140625,32.346797943115234,25.787065505981445,15.290103912353516,13.826486587524414,14.557759284973145,10.501564979553223,10.859536170959473,10.355782508850098,10.098752975463867,9.52684497833252,10.45236873626709,9.81999397277832,9.837686538696289,9.590426445007324,11.03985595703125,10.379416465759277,9.637800216674805,9.689167022705078,10.429522514343262
821_full,821,full_clip,103.359375,0.1328994780778885,0.08180554956197739,1308.1436518242933,1078.3966311574225,0.5039265751838684,0.510504961013794,0.6341988444328308,0.6924586892127991,0.5048664808273315,0.3416508138179779,0.2805306911468506,0.23021851480007172,0.2407260239124298,0.323332816362381,0.3574049174785614,0.446486234664917,-276.7772216796875,103.60388946533203,30.945276260375977,34.930442810058594,16.930063247680664,8.75747013092041,11.305183410644531,8.4934720993042,4.916713714599609,11.383451461791992,2.9016106128692627,3.072324514389038,2.501051664352417,4.742227554321289,-0.010486175306141376,3.704275369644165,1.8945839405059814,1.6952232122421265,-0.9293231964111328,2.674795627593994,124.23025512695312,44.01008605957031,34.4910888671875,18.19854736328125,14.325843811035156,17.36072540283203,11.118674278259277,12.385674476623535,12.090215682983398,11.848756790161133,8.593575477600098,9.020983695983887,7.871549129486084,7.507861614227295,7.3191328048706055,7.639819145202637,7.4293437004089355,7.5137715339660645,8.765445709228516,7.8576979637146
822_full,822,full_clip,60.09265988372093,0.18459708988666534,0.10798247158527374,1163.5450179804782,822.8417350878559,0.434085488319397,0.3175882399082184,0.3103586733341217,0.3086461126804352,0.36374542117118835,0.5427262187004089,0.4300393760204315,0.43869274854660034,0.5168522596359253,0.5913644433021545,0.6870988011360168,0.5100770592689514,-187.3206024169922,150.4151153564453,15.859890937805176,19.798784255981445,5.807620048522949,8.649422645568848,15.873387336730957,6.811777591705322,4.129638195037842,8.096392631530762,1.4184237718582153,1.5969035625457764,1.8229944705963135,5.465151786804199,1.8085147142410278,0.05970240384340286,-0.8839569687843323,3.1214067935943604,-1.3500347137451172,2.1349568367004395,83.35279846191406,41.265892028808594,18.413272857666016,18.963176727294922,15.470658302307129,12.987698554992676,11.424365997314453,10.020256996154785,8.6036958694458,8.444369316101074,7.932916164398193,8.421855926513672,9.265802383422852,7.624780654907227,6.771677017211914,7.1884660720825195,6.837478160858154,6.670687198638916,6.819817543029785,8.667547225952148
890_full,890,full_clip,89.10290948275862,0.02191828191280365,0.004193236585706472,1266.3013395462742,122.27221256655096,0.2886776030063629,0.13032642006874084,0.24295076727867126,0.40068361163139343,0.5463064312934875,0.28740033507347107,0.6094377040863037,0.23684361577033997,0.20359668135643005,0.44250842928886414,0.3224348723888397,0.6738606095314026,-300.4660339355469,152.83644104003906,-13.849279403686523,39.50244903564453,-20.855545043945312,10.078776359558105,-16.46940803527832,4.025020122528076,-8.853952407836914,3.0858829021453857,-6.156320571899414,10.74416446685791,-3.1139185428619385,-13.498955726623535,7.067092418670654,-10.367313385009766,-2.6754753589630127,9.471397399902344,-8.176877975463867,-1.7924460172653198,20.32819938659668,9.475972175598145,7.750372409820557,6.920897483825684,5.989599227905273,5.082830905914307,6.101336479187012,4.743993282318115,4.743050575256348,5.015775203704834,4.969151496887207,5.435540199279785,4.725756645202637,4.86066198348999,5.753005504608154,5.907769203186035,6.025537967681885,7.393184185028076,5.72127628326416,5.178421497344971
892_full,892,full_clip,172.265625,0.26974400877952576,0.029481997713446617,1051.0805030430777,166.30688762063687,0.18608224391937256,0.2891589403152466,0.5287168025970459,0.23431067168712616,0.15801694989204407,0.2137942612171173,0.3697854280471802,0.5721631050109863,0.34965166449546814,0.4097822308540344,0.25855591893196106,0.19115762412548065,-95.77935028076172,171.0463104248047,-22.84007453918457,20.357498168945312,-11.375913619995117,14.371354103088379,-5.868839740753174,2.9652979373931885,-4.037161350250244,-4.786653995513916,-10.69599437713623,-1.0958563089370728,-3.719477653503418,-4.225924015045166,-7.432685852050781,-0.6996496319770813,-0.3634503185749054,-0.7894683480262756,-9.196979522705078,-7.798430442810059,31.702117919921875,15.213316917419434,11.446457862854004,7.469898700714111,7.512185096740723,7.798448085784912,7.517662525177002,6.305476188659668,6.356614589691162,6.14209508895874,6.4292778968811035,6.333422660827637,6.994004726409912,7.985659122467041,7.236668109893799,7.264535427093506,7.214956760406494,7.911385536193848,5.808633804321289,7.662448406219482
1193_full,1193,full_clip,117.45383522727273,0.17138975858688354,0.05445711687207222,1136.13643058547,441.52201389906264,0.3716526925563812,0.3869535028934479,0.20205385982990265,0.20750266313552856,0.3582792580127716,0.21040689945220947,0.22943247854709625,0.3129047155380249,0.5907689929008484,0.3789219856262207,0.33568212389945984,0.6385397911071777,-154.66555786132812,140.69151306152344,15.556522369384766,37.80899429321289,11.208060264587402,14.928287506103516,-2.8175902366638184,-0.6456435918807983,-10.294500350952148,-1.2670038938522339,-9.854497909545898,-2.201211452484131,-8.04736328125,-6.940215110778809,-7.324399948120117,-4.224743366241455,-8.442584037780762,-5.290983200073242,-9.300437927246094,-3.6877546310424805,42.72318649291992,23.85573387145996,12.216535568237305,9.559784889221191,9.763134956359863,8.479745864868164,8.251317024230957,7.4860334396362305,7.505506992340088,8.659154891967773,7.032278060913086,6.573705196380615,6.292020320892334,7.164453029632568,6.353602886199951,6.2813801765441895,6.398974418640137,5.9869585037231445,5.46149206161499,6.154694080352783
1195_full,1195,full_clip,123.046875,0.21032626926898956,0.13773055374622345,800.6158948860533,329.0142704456899,0.5519493818283081,0.36050212383270264,0.2034793198108673,0.17237858474254608,0.34506168961524963,0.4009397029876709,0.2824578285217285,0.30536091327667236,0.2600228488445282,0.4414927661418915,0.36711180210113525,0.40539729595184326,-188.99887084960938,178.8706512451172,-7.098790645599365,37.73628616333008,15.626518249511719,8.245474815368652,8.437490463256836,-5.701134204864502,-1.8871995210647583,-1.4446488618850708,-4.2612714767456055,-0.4638771116733551,0.457943856716156,-4.601648330688477,-1.9882863759994507,-6.760079860687256,-14.275603294372559,-9.45321273803711,-4.807675361633301,-2.155803918838501,82.58307647705078,19.396190643310547,35.0389289855957,20.93657875061035,17.707670211791992,12.28481674194336,9.269707679748535,10.840075492858887,8.044548034667969,7.7204413414001465,7.479604721069336,7.906250476837158,7.415264129638672,7.970213413238525,7.041527271270752,7.34907341003418,6.448944091796875,5.457235336303711,6.355100631713867,6.068342208862305
1196_full,1196,full_clip,95.703125,0.19656161963939667,0.05521168187260628,1288.4089227033728,544.4310417196509,0.5248047113418579,0.41444432735443115,0.45470380783081055,0.3988022804260254,0.4991472661495209,0.4287659227848053,0.3946074843406677,0.4042293131351471,0.34702154994010925,0.39286041259765625,0.41164520382881165,0.5385509729385376,-117.18098449707031,138.73345947265625,-3.7488341331481934,39.86966323852539,10.116209030151367,17.380891799926758,1.4737995862960815,9.33182144165039,1.054566740989685,12.013288497924805,0.3132205009460449,6.391063213348389,-3.822324514389038,2.0989179611206055,-0.832514226436615,1.0308020114898682,-5.741118907928467,0.9246392846107483,-2.7452800273895264,-1.3450214862823486,55.00428009033203,28.333593368530273,15.896651268005371,10.671956062316895,10.406946182250977,9.718988418579102,8.673820495605469,6.879086971282959,7.8751020431518555,6.444356441497803,6.35328483581543,5.520751953125,5.493293285369873,5.162747859954834,4.994030475616455,5.322573661804199,5.142123222351074,5.639351844787598,5.57120943069458,5.6404595375061035
1197_full,1197,full_clip,123.046875,0.14222757518291473,0.09190709888935089,767.1893504279142,350.85188393604864,0.5604107975959778,0.36362385749816895,0.21223460137844086,0.2493344247341156,0.6830048561096191,0.4031672179698944,0.20561586320400238,0.2571735978126526,0.19161231815814972,0.21100035309791565,0.16966424882411957,0.25025221705436707,-239.8688507080078,188.65298461914062,-2.720700740814209,31.91017723083496,16.063474655151367,4.9633636474609375,7.558914661407471,-2.0025274753570557,-4.567639350891113,-1.9355571269989014,-5.047787666320801,-4.769460678100586,-2.905285120010376,-7.633938312530518,-3.7107715606689453,-4.937734603881836,-8.870847702026367,-3.66215181350708,-0.5962308645248413,-2.624037742614746,71.28366088867188,33.694400787353516,32.169395446777344,16.09162712097168,12.039961814880371,12.976736068725586,9.519201278686523,7.1012797355651855,9.034590721130371,10.072443008422852,6.847899913787842,6.835291862487793,6.350558280944824,7.912718296051025,7.139675140380859,6.314338684082031,6.566588401794434,6.544014930725098,5.885185718536377,6.404821395874023
1544_full,1544,full_clip,129.19921875,0.04075850173830986,0.03967045247554779,1610.4642090097664,229.0061902566649,0.13822950422763824,0.5775101184844971,0.297514408826828,0.0695759579539299,0.029978079721331596,0.27383607625961304,0.7595043778419495,0.11301807314157486,0.019339293241500854,0.05288471654057503,0.10655996203422546,0.026158293709158897,-355.2518005371094,101.14326477050781,-42.09272766113281,4.631199836730957,-11.04946231842041,-7.3279619216918945,-6.6777424812316895,-12.481741905212402,-0.1076146587729454,-10.979018211364746,-3.5831332206726074,20.997468948364258,0.705211341381073,-6.496969223022461,3.88209867477417,-9.383109092712402,-23.024017333984375,2.680237054824829,13.757525444030762,28.63298225402832,22.703086853027344,9.101333618164062,7.677194118499756,5.922967433929443,6.10127592086792,4.4679765701293945,5.081891059875488,4.768479347229004,6.562546730041504,10.994882583618164,12.067988395690918,8.767212867736816,7.579885005950928,9.405816078186035,7.312264919281006,9.40483283996582,7.2640485763549805,7.823157787322998,8.197615623474121,9.079554557800293
1642_full,1642,full_clip,99.38401442307692,0.11918234825134277,0.05392570048570633,2882.41866164471,899.7087493716592,0.561471700668335,0.33503448963165283,0.35544776916503906,0.29476866126060486,0.4725874066352844,0.3573755919933319,0.314823180437088,0.530775249004364,0.3257794976234436,0.33922508358955383,0.2940009534358978,0.38435107469558716,-78.54666900634766,78.49696350097656,0.8852054476737976,5.960948944091797,-4.1836256980896,4.259738445281982,-3.941999912261963,2.5648181438446045,-9.021138191223145,1.9851667881011963,-5.563307285308838,1.2135347127914429,-3.674877166748047,-0.14138099551200867,-9.003291130065918,-3.2909440994262695,-7.770967483520508,-3.478050470352173,-4.830265045166016,-0.6317644119262695,57.598968505859375,30.559703826904297,23.45418357849121,16.182422637939453,16.006187438964844,12.42444133758545,10.292112350463867,8.806307792663574,10.133325576782227,8.134994506835938,7.78971529006958,6.490688800811768,6.840274810791016,7.26788330078125,6.986607551574707,6.3918328285217285,6.117865562438965,5.884856700897217,5.345493316650391,6.3505730628967285
1644_full,1644,full_clip,135.99917763157896,0.23402100801467896,0.04952221363782883,3157.582688469436,514.9067378085904,0.5640076994895935,0.4438125193119049,0.47780752182006836,0.39979833364486694,0.5303942561149597,0.44783416390419006,0.3837949335575104,0.35229048132896423,0.30629605054855347,0.3579941689968109,0.33908072113990784,0.4511811435222626,16.567821502685547,64.03945922851562,2.8822951316833496,18.072233200073242,-0.4511015713214874,10.876911163330078,-4.505806922912598,9.733524322509766,-2.9566197395324707,9.57705020904541,2.921880006790161,1.257097601890564,-5.176114559173584,1.0286654233932495,-3.790834903717041,-5.18481969833374,-5.7085466384887695,-2.6713674068450928,-6.050440788269043,-1.877363920211792,27.257429122924805,16.85755729675293,14.365514755249023,10.537203788757324,9.728042602539062,7.867803573608398,8.215866088867188,9.577683448791504,6.505876541137695,6.559017658233643,6.215908050537109,6.739656448364258,6.867572784423828,5.371805667877197,5.817311763763428,5.420213222503662,6.270991325378418,5.541751861572266,5.525859355926514,6.2555952072143555
1649_full,1649,full_clip,123.046875,0.29122108221054077,0.03589259833097458,2111.430875051662,318.86434227704143,0.6397750377655029,0.40854647755622864,0.32083559036254883,0.41573765873908997,0.3421891927719116,0.4212314784526825,0.3208489418029785,0.5222561955451965,0.38600003719329834,0.29044899344444275,0.31252309679985046,0.3322528004646301,18.85443115234375,107.06571960449219,-6.8250532150268555,13.084268569946289,2.1132044792175293,13.327009201049805,2.596707582473755,6.008167743682861,-2.449268341064453,7.484846115112305,-5.205134868621826,0.9189430475234985,-8.9268798828125,-0.8656100630760193,-4.444590091705322,-0.5399415493011475,-6.215851783752441,0.06472209095954895,-0.5837457776069641,1.5167549848556519,25.53813362121582,13.274748802185059,10.114718437194824,8.282974243164062,5.988687515258789,4.73284912109375,5.290761470794678,6.018556594848633,5.558018684387207,5.339839935302734,6.502622127532959,6.262737274169922,5.957581520080566,6.603098392486572,6.632800579071045,5.3714423179626465,5.182794570922852,5.711207866668701,5.692402362823486,7.118548393249512
1661_full,1661,full_clip,161.4990234375,0.2727377116680145,0.045640282332897186,2962.662913332427,589.7577165705258,0.40696248412132263,0.4805690050125122,0.6194740533828735,0.506790041923523,0.5578466057777405,0.45856139063835144,0.45362311601638794,0.398538738489151,0.44761285185813904,0.5728918313980103,0.45076262950897217,0.49540483951568604,44.373374938964844,69.06771087646484,-9.440342903137207,30.01540184020996,-6.562887191772461,10.285759925842285,-4.621157169342041,1.677271842956543,-6.218622207641602,1.1808675527572632,-0.8663352727890015,2.610474109649658,-6.460752964019775,-1.1862062215805054,-4.001263618469238,-2.844093084335327,-6.236472129821777,0.0904688611626625,-5.133181095123291,-1.8017503023147583,30.159788131713867,23.045578002929688,11.747251510620117,10.687803268432617,9.979753494262695,6.931023597717285,7.086947917938232,7.044061183929443,5.714802265167236,6.435214519500732,6.783303737640381,6.021681308746338,6.247501373291016,5.387537956237793,5.223401069641113,4.977633476257324,5.352602481842041,4.955489635467529,4.4519195556640625,4.45491886138916
1663_full,1663,full_clip,161.4990234375,0.11591354012489319,0.016144907101988792,1884.278066950263,301.3356589052391,0.5312703251838684,0.4019507169723511,0.4523211717605591,0.5896691679954529,0.7488659024238586,0.5984992980957031,0.44455623626708984,0.3951874077320099,0.30101972818374634,0.27393049001693726,0.3272739052772522,0.49128326773643494,-119.79340362548828,113.50061798095703,-42.12724685668945,74.37535858154297,-3.101898670196533,22.214162826538086,-3.4272215366363525,12.370217323303223,-2.5866549015045166,11.556268692016602,3.6523184776306152,5.020018577575684,-3.7753067016601562,-1.7282986640930176,-4.361221790313721,-4.633761882781982,-1.801198959350586,-3.495035171508789,-6.247848987579346,-1.6584757566452026,24.726511001586914,16.598922729492188,10.927950859069824,11.657527923583984,6.182957172393799,5.846171855926514,6.343538761138916,5.717235565185547,5.417565822601318,5.345719814300537,5.426443576812744,5.782458305358887,5.049226760864258,5.928808689117432,5.414700984954834,4.703609466552734,4.497740268707275,5.051345348358154,4.710338592529297,4.6961588859558105
1666_full,1666,full_clip,143.5546875,0.10734488070011139,0.02382725663483143,2163.2303116391417,551.216092263307,0.15071362257003784,0.24006415903568268,0.1984911561012268,0.11646395176649094,0.09245070815086365,0.1677817851305008,0.5619909167289734,0.7305001616477966,0.30945152044296265,0.1762668490409851,0.22540068626403809,0.26605504751205444,-128.82235717773438,93.50370788574219,-27.06793975830078,38.40755844116211,-5.797314643859863,8.855680465698242,-5.449429988861084,6.234450817108154,-9.58959674835205,7.117249488830566,-11.930438041687012,-7.962613582611084,-6.912841796875,1.0485749244689941,7.834419250488281,-1.1565462350845337,2.3823492527008057,2.059906005859375,4.89489221572876,6.780993461608887,46.550445556640625,30.069067001342773,28.44443130493164,12.405890464782715,11.98752212524414,15.13127326965332,8.810614585876465,9.398849487304688,9.220643997192383,7.289117813110352,9.39036750793457,8.377230644226074,6.5771002769470215,7.147209644317627,10.13829231262207,7.6677985191345215,9.411378860473633,9.051708221435547,7.19293212890625,8.775398254394531
1701_full,1701,full_clip,135.99917763157896,0.09190475195646286,0.05150685831904411,1534.379418196985,469.5344485023094,0.17539168894290924,0.2051856517791748,0.23696528375148773,0.19530560076236725,0.18905483186244965,0.27387240529060364,0.22842936217784882,0.2064516693353653,0.2971212565898895,0.4836792051792145,0.18826742470264435,0.19939443469047546,-205.59791564941406,128.66087341308594,-28.880834579467773,6.702366828918457,-16.397907257080078,0.8951705098152161,-26.391841888427734,-14.940888404846191,-11.571120262145996,-3.5520782470703125,-12.30312728881836,-18.940488815307617,-9.948942184448242,-10.432292938232422,-6.1726975440979,-3.913036823272705,7.249619483947754,5.522116661071777,-1.2374587059020996,7.069818019866943,62.834285736083984,23.959945678710938,18.05358123779297,13.339425086975098,9.063228607177734,8.820377349853516,7.1765666007995605,9.300901412963867,8.069771766662598,8.725249290466309,9.721656799316406,8.936710357666016,8.828255653381348,8.351166725158691,9.488479614257812,8.662925720214844,9.171385765075684,9.099353790283203,8.374390602111816,11.455799102783203
1702_full,1702,full_clip,129.19921875,0.1490500271320343,0.030494650825858116,1028.9497843185347,358.00262383154626,0.29420679807662964,0.33072909712791443,0.3644833266735077,0.4065214693546295,0.6347011923789978,0.29712408781051636,0.2816218137741089,0.4086771607398987,0.2733639180660248,0.4210233986377716,0.31457066535949707,0.41483819484710693,-157.5171356201172,189.17202758789062,-21.19290542602539,15.025444984436035,0.10063578188419342,-4.991367816925049,-6.433854103088379,-7.379985332489014,-16.917417526245117,-8.028644561767578,-14.345287322998047,-5.75286865234375,-9.638742446899414,-4.924668788909912,-5.380960941314697,-5.3658928871154785,-8.79931640625,-4.674642086029053,-5.666922092437744,-6.428131580352783,34.50834655761719,33.36097717285156,26.308866500854492,19.112529754638672,13.389822006225586,9.329602241516113,10.676830291748047,7.117151260375977,8.818364143371582,12.854696273803711,6.464353084564209,8.598719596862793,6.238852024078369,7.04971170425415,6.871873378753662,7.530007362365723,6.966281414031982,6.1435227394104,7.534709930419922,9.570898056030273
1703_full,1703,full_clip,143.5546875,0.05736876651644707,0.03104187175631523,1152.5566911474627,347.7347594238485,0.265897274017334,0.25968846678733826,0.35080236196517944,0.3489724099636078,0.22379367053508759,0.4856269061565399,0.2682851254940033,0.17664937674999237,0.3160557448863983,0.5307984352111816,0.20627769827842712,0.18278606235980988,-276.8281555175781,159.9713897705078,-19.337791442871094,-15.32803726196289,-5.524904251098633,1.2236055135726929,4.205371379852295,6.986431121826172,1.225620150566101,-4.9422078132629395,-20.229455947875977,-13.066898345947266,-12.40682315826416,-11.532599449157715,-9.491166114807129,-5.229482173919678,-3.1004884243011475,3.4707999229431152,-1.3499367237091064,-0.6603332757949829,69.08924102783203,27.018657684326172,14.71700382232666,15.531962394714355,16.04108238220215,11.470013618469238,17.685705184936523,13.324261665344238,10.412335395812988,7.872761249542236,10.159194946289062,12.626802444458008,8.23676586151123,6.919740676879883,7.801759719848633,9.854686737060547,8.970011711120605,7.357074737548828,12.631218910217285,12.30567455291748
1704_full,1704,full_clip,71.77734375,0.1077389195561409,0.04691767320036888,1947.295244787626,498.2521706163718,0.19645562767982483,0.1773030012845993,0.4233631193637848,0.2588054835796356,0.10740724205970764,0.12003624439239502,0.19753918051719666,0.5697097182273865,0.3386448919773102,0.12988029420375824,0.24246567487716675,0.13306421041488647,-184.9904022216797,94.68106842041016,-20.443252563476562,42.02363586425781,-2.730020046234131,12.13929557800293,-10.810667991638184,-14.466584205627441,-13.662579536437988,-12.281704902648926,-7.676069736480713,-10.015238761901855,-10.849778175354004,-7.397996425628662,-9.085768699645996,-11.899290084838867,-13.08508586883545,0.3714876174926758,-0.27373549342155457,-0.72398442029953,58.84777069091797,22.265155792236328,14.984732627868652,18.082094192504883,9.327396392822266,12.77018928527832,11.1265869140625,8.246237754821777,9.814748764038086,10.511330604553223,11.82944107055664,9.689338684082031,12.771642684936523,11.361072540283203,11.661632537841797,10.867171287536621,9.795785903930664,10.98976993560791,11.275408744812012,15.931234359741211
1893_full,1893,full_clip,107.666015625,0.07385733723640442,0.024767206981778145,1172.1044001159648,557.1709636494116,0.31100335717201233,0.3450019061565399,0.48339036107063293,0.3054964542388916,0.3174525797367096,0.2118609994649887,0.3520631194114685,0.5062318444252014,0.2999938726425171,0.32333627343177795,0.1672499030828476,0.2647848427295685,-250.82662963867188,158.44190979003906,-6.545866012573242,31.033288955688477,8.910198211669922,13.209684371948242,0.7171205878257751,-3.425863027572632,2.184147834777832,0.42523452639579773,0.4544869661331177,-0.9330498576164246,-2.7565155029296875,-4.295166015625,-4.769670009613037,3.4587438106536865,-1.0705209970474243,0.2514154314994812,-3.5407841205596924,-1.582714557647705,64.35254669189453,38.87731170654297,26.703998565673828,17.634021759033203,12.510296821594238,9.99309253692627,10.494102478027344,8.576064109802246,8.541595458984375,8.635765075683594,8.607648849487305,7.5787787437438965,7.182281017303467,8.313024520874023,7.050333499908447,8.112601280212402,8.589760780334473,7.742878437042236,8.970925331115723,8.301048278808594
1924_full,1924,full_clip,95.703125,0.3160986602306366,0.04065831005573273,2638.3041126691105,468.1978457920056,0.27434539794921875,0.31423312425613403,0.5960707664489746,0.4152648150920868,0.30339884757995605,0.40943872928619385,0.1777297556400299,0.28567811846733093,0.3026304244995117,0.4356529116630554,0.6367309093475342,0.2727414071559906,-4.48469877243042,65.40387725830078,7.299358367919922,45.275936126708984,11.694290161132812,5.219974040985107,15.041502952575684,15.004497528076172,-1.61717689037323,2.4688849449157715,-4.390714645385742,-0.8922346830368042,-7.238293170928955,2.0437159538269043,-7.007222652435303,-5.846516132354736,-10.684707641601562,-5.162640571594238,-7.186707019805908,-9.698893547058105,36.89186477661133,13.318231582641602,9.54931354522705,13.852767944335938,8.977185249328613,7.752818584442139,6.927687644958496,8.572928428649902,8.063382148742676,7.112213134765625,6.282207489013672,6.940225124359131,7.51717472076416,7.173958778381348,6.547786235809326,6.493081569671631,6.819816589355469,7.904254913330078,7.2083210945129395,7.198955059051514
1925_full,1925,full_clip,92.28515625,0.25927603244781494,0.04951000586152077,1601.7450795279963,575.712139471744,0.2889222800731659,0.322227418422699,0.3976767063140869,0.2938583195209503,0.4034743309020996,0.4321727156639099,0.5038287043571472,0.2978602945804596,0.3839380741119385,0.5864077806472778,0.37439435720443726,0.30409669876098633,-87.06716918945312,113.9135513305664,13.849691390991211,37.28258514404297,13.764227867126465,3.2608819007873535,3.3732991218566895,4.934988975524902,-5.490081787109375,4.755105495452881,-3.799694299697876,-0.8677658438682556,-4.053462505340576,-2.33732008934021,-2.691110134124756,-1.5568615198135376,-9.75351333618164,-2.7526116371154785,-5.04210901260376,0.5185235142707825,46.228004455566406,23.937931060791016,13.613359451293945,12.439011573791504,10.406227111816406,10.68175983428955,9.586357116699219,7.917928218841553,8.327804565429688,7.528218746185303,6.888740539550781,7.69354772567749,5.882322788238525,6.127442359924316,5.800311088562012,6.182182312011719,6.350446701049805,6.558191776275635,6.803771495819092,6.6033244132995605
2097_full,2097,full_clip,117.45383522727273,0.17225898802280426,0.06736014038324356,1031.966667816947,302.050337521758,0.31241708993911743,0.40966588258743286,0.5453530550003052,0.4285033941268921,0.19518333673477173,0.22619366645812988,0.21160520613193512,0.24751336872577667,0.23449817299842834,0.2610546052455902,0.24168793857097626,0.24129168689250946,-155.8342742919922,185.36788940429688,-26.327777862548828,8.646450996398926,17.617311477661133,-10.298164367675781,-9.494719505310059,-4.028355598449707,-10.900422096252441,-7.278205394744873,-7.4634270668029785,-5.907722473144531,-5.7206621170043945,-8.4430513381958,-12.759525299072266,-13.444836616516113,-12.633371353149414,-8.214200019836426,-6.057499408721924,-4.1895270347595215,56.64677429199219,31.27277183532715,24.513776779174805,15.881047248840332,12.77619743347168,12.683022499084473,8.452337265014648,7.01031494140625,6.619507312774658,8.786697387695312,6.184179782867432,6.356424808502197,5.67986536026001,5.8992600440979,5.26637077331543,6.780680179595947,8.470780372619629,10.212051391601562,7.7133893966674805,8.651479721069336
2099_full,2099,full_clip,161.4990234375,0.22439958155155182,0.05993078276515007,2196.407039383831,654.8980876510676,0.48913341760635376,0.5147201418876648,0.25015419721603394,0.21703018248081207,0.18517063558101654,0.32879504561424255,0.2699667513370514,0.3450757563114166,0.6929396986961365,0.4473581910133362,0.23067502677440643,0.24933934211730957,-53.8036994934082,88.99179077148438,-19.54766845703125,28.290578842163086,24.799755096435547,12.618762016296387,-3.525223731994629,-1.2491081953048706,-9.652250289916992,-7.253172397613525,-12.099120140075684,-14.11009693145752,-11.460257530212402,-12.546770095825195,-7.133540153503418,-11.483528137207031,-14.340291976928711,-6.73668909072876,-6.4169087409973145,-4.464028358459473,50.0396614074707,25.065515518188477,16.574047088623047,11.663622856140137,13.025158882141113,7.183842658996582,7.302828788757324,7.0838212966918945,8.29410171508789,5.874954700469971,7.734407901763916,5.984684944152832,7.773804664611816,6.438504695892334,8.042790412902832,5.930050849914551,8.232370376586914,6.640235900878906,7.127512454986572,6.928623199462891
3263_full,3263,full_clip,107.666015625,0.13088050484657288,0.07495474815368652,666.6194575385109,467.112945859507,0.004685397259891033,0.05555114522576332,0.2712933123111725,0.4912456274032593,0.6637268662452698,0.5417699813842773,0.28992152214050293,0.11125681549310684,0.05265633016824722,0.010577641427516937,0.004608455579727888,0.0053909108974039555,-359.7159118652344,135.71800231933594,41.81340026855469,38.6519889831543,28.263174057006836,4.011874675750732,3.571230411529541,-3.527466297149658,5.951034069061279,2.2767250537872314,-5.210947513580322,0.052366744726896286,-8.368770599365234,-15.708592414855957,-20.111644744873047,-17.875436782836914,-13.137954711914062,-10.073700904846191,-5.498862266540527,-1.551506757736206,67.4766616821289,25.004817962646484,16.816904067993164,9.509215354919434,10.14160442352295,13.715031623840332,11.351902961730957,14.1212797164917,8.945813179016113,8.755066871643066,8.879243850708008,6.063850402832031,10.00869369506836,8.758675575256348,7.231801986694336,7.082119941711426,9.70901870727539,9.590046882629395,12.09793758392334,9.239092826843262
3264_full,3264,full_clip,57.421875,0.10220324993133545,0.04259800538420677,603.8046785149253,301.77675138990173,0.15209552645683289,0.11026749014854431,0.3710568845272064,0.5425341129302979,0.3922627568244934,0.47003689408302307,0.498159259557724,0.2845252752304077,0.07476891577243805,0.09761562943458557,0.20391429960727692,0.21248619258403778,-353.9677429199219,150.10150146484375,33.64455795288086,34.193824768066406,27.645902633666992,6.047398567199707,7.2939534187316895,-0.12947185337543488,8.485024452209473,5.257848739624023,-3.75052809715271,2.6666438579559326,-3.7435555458068848,-15.270304679870605,-18.55019760131836,-20.56454849243164,-17.60894775390625,-9.83185863494873,-3.7724056243896484,2.399362564086914,48.87327575683594,21.02347183227539,13.779078483581543,11.58493423461914,12.048489570617676,11.463481903076172,18.207599639892578,11.98196029663086,8.392510414123535,7.06003999710083,8.687098503112793,9.078948974609375,7.26123571395874,6.246249675750732,5.938262939453125,6.214776039123535,5.231922626495361,7.3225626945495605,9.936120986938477,11.85551929473877
