transition_id,source_segment_id,target_segment_id,source_track_id,target_track_id,source_position,target_position,tempo_diff,energy_diff,chroma_sim,mfcc_sim,baseline_score
T002968,890_full,5376_full,890,5376,full_clip,full_clip,10.2811049403183,0.12010049819946292,0.9097056496849195,0.9827854503330982,0.797962762071041
T009731,5376_full,890_full,5376,890,full_clip,full_clip,10.2811049403183,0.12010049819946292,0.9097056496849195,0.9827854503330982,0.797962762071041
T002771,821_full,5381_full,821,5381,full_clip,full_clip,25.83984375,0.03572860360145569,0.8835258539231665,0.9891104317747025,0.7979520201804347
T009828,5381_full,821_full,5381,821,full_clip,full_clip,25.83984375,0.03572860360145569,0.8835258539231665,0.9891104317747025,0.7979520201804347
T000239,141_full,1701_full,141,1701,full_clip,full_clip,32.63980263157896,0.009410202503204401,0.9250621946629124,0.9651686739829113,0.7979431775343567
T004160,1701_full,141_full,1701,141,full_clip,full_clip,32.63980263157896,0.009410202503204401,0.9250621946629124,0.9651686739829113,0.7979431775343567
T001626,540_full,1702_full,540,1702,full_clip,full_clip,14.35546875,0.05565819144248971,0.792242111990251,0.9384697908384149,0.7979310565722686
T004273,1702_full,540_full,1702,540,full_clip,full_clip,14.35546875,0.05565819144248971,0.792242111990251,0.9384697908384149,0.7979310565722686
T004279,1702_full,714_full,1702,714,full_clip,full_clip,0.0,0.15418285131454468,0.8743383334197892,0.9487710624342678,0.7978728611982455
T002220,714_full,1702_full,714,1702,full_clip,full_clip,0.0,0.15418285131454468,0.8743383334197892,0.9487710624342678,0.7978728611982455
T002079,625_full,10_full,625,10,full_clip,full_clip,20.061990489130437,0.0020796954631805142,0.8321815226518645,0.7528520596097492,0.7978352208086765
T000020,10_full,625_full,10,625,full_clip,full_clip,20.061990489130437,0.0020796954631805142,0.8321815226518645,0.7528520596097492,0.7978352208086765
T009670,5191_full,3707_full,5191,3707,full_clip,full_clip,20.266544117647072,0.04151251912117,0.8563144435696148,0.9187883123768352,0.7978067558368461
T006729,3707_full,5191_full,3707,5191,full_clip,full_clip,20.266544117647072,0.04151251912117,0.8563144435696148,0.9187883123768352,0.7978067558368461
T002517,718_full,1702_full,718,1702,full_clip,full_clip,21.533203125,0.024867862462997506,0.8726049726690296,0.8426992702071454,0.7977874677541404
T004282,1702_full,718_full,1702,718,full_clip,full_clip,21.533203125,0.024867862462997506,0.8726049726690296,0.8426992702071454,0.7977874677541404
T003231,1195_full,3537_full,1195,3537,full_clip,full_clip,0.0,0.1516039781272411,0.9017592861476913,0.8941649184910481,0.797756791415276
T006368,3537_full,1195_full,3537,1195,full_clip,full_clip,0.0,0.1516039781272411,0.9017592861476913,0.8941649184910481,0.797756791415276
T000287,141_full,5156_full,141,5156,full_clip,full_clip,25.83984375,0.0015236809849739075,0.7671016914584161,0.991334633867463,0.7976745344760434
T008912,5156_full,141_full,5156,141,full_clip,full_clip,25.83984375,0.0015236809849739075,0.7671016914584161,0.991334633867463,0.7976745344760434
T009187,5158_full,3913_full,5158,3913,full_clip,full_clip,9.499942555147072,0.1312778107821941,0.9759589779741207,0.918206721394949,0.7976515141132966
T007912,3913_full,5158_full,3913,5158,full_clip,full_clip,9.499942555147072,0.1312778107821941,0.9759589779741207,0.918206721394949,0.7976515141132966
T008220,4017_full,190_full,4017,190,full_clip,full_clip,12.963132316053517,0.1028049122542143,0.9461372477582208,0.9070133891223815,0.7976232783174606
T000379,190_full,4017_full,190,4017,full_clip,full_clip,12.963132316053517,0.1028049122542143,0.9461372477582208,0.9070133891223815,0.7976232783174606
T001911,620_full,1193_full,620,1193,full_clip,full_clip,18.54534240430624,0.06411463022232058,0.8636348358073711,0.9765996906791149,0.7975690466341825
T003088,1193_full,620_full,1193,620,full_clip,full_clip,18.54534240430624,0.06411463022232058,0.8636348358073711,0.9765996906791149,0.7975690466341825
T003188,1195_full,621_full,1195,621,full_clip,full_clip,23.66286057692308,0.051421970129013006,0.9158234567619181,0.9627053380101711,0.7975518316169813
T002011,621_full,1195_full,621,1195,full_clip,full_clip,23.66286057692308,0.051421970129013006,0.9158234567619181,0.9627053380101711,0.7975518316169813
T003092,1193_full,715_full,1193,715,full_clip,full_clip,18.54534240430624,0.027782529592513983,0.7525041124331244,0.9614739903724185,0.7975367901903758
T002307,715_full,1193_full,715,1193,full_clip,full_clip,18.54534240430624,0.027782529592513983,0.7525041124331244,0.9614739903724185,0.7975367901903758
T005260,3265_full,212_full,3265,212,full_clip,full_clip,8.28200120192308,0.011390693485736805,0.5535320002653876,0.9212636854481989,0.7975116376739039
T001339,212_full,3265_full,212,3265,full_clip,full_clip,8.28200120192308,0.011390693485736805,0.5535320002653876,0.9212636854481989,0.7975116376739039
T009674,5191_full,3904_full,5191,3904,full_clip,full_clip,10.7666015625,0.11859503388404852,0.9791333523697434,0.8798457740714084,0.7972811188286562
T007125,3904_full,5191_full,3904,5191,full_clip,full_clip,10.7666015625,0.11859503388404852,0.9791333523697434,0.8798457740714084,0.7972811188286562
T009220,5159_full,212_full,5159,212,full_clip,full_clip,23.66286057692308,0.0290948748588562,0.8500589888628921,0.9471427502575689,0.79703706896691
T001379,212_full,5159_full,212,5159,full_clip,full_clip,23.66286057692308,0.0290948748588562,0.8500589888628921,0.9471427502575689,0.79703706896691
T007626,3911_full,190_full,3911,190,full_clip,full_clip,18.0698208041958,0.08191780745983121,0.9357751757930567,0.9427589771042357,0.797017436677954
T000373,190_full,3911_full,190,3911,full_clip,full_clip,18.0698208041958,0.08191780745983121,0.9357751757930567,0.9427589771042357,0.797017436677954
T005843,3274_full,141_full,3274,141,full_clip,full_clip,25.83984375,0.006870895624160808,0.7892071615985679,0.9814446769791898,0.7969809695012475
T000256,141_full,3274_full,141,3274,full_clip,full_clip,25.83984375,0.006870895624160808,0.7892071615985679,0.9814446769791898,0.7969809695012475
T008164,4013_full,1893_full,4013,1893,full_clip,full_clip,15.380859375,0.058738303370773806,0.8101643329350152,0.9472550528166681,0.7968577101980643
T004635,1893_full,4013_full,1893,4013,full_clip,full_clip,15.380859375,0.058738303370773806,0.8101643329350152,0.9472550528166681,0.7968577101980643
T009745,5376_full,1702_full,5376,1702,full_clip,full_clip,29.81520432692308,0.007031247019767789,0.9217159243173831,0.8819849828236394,0.7968045052055596
T004354,1702_full,5376_full,1702,5376,full_clip,full_clip,29.81520432692308,0.007031247019767789,0.9217159243173831,0.8819849828236394,0.7968045052055596
T002450,716_full,3909_full,716,3909,full_clip,full_clip,25.49984580592104,0.027666613459587097,0.8823896053973914,0.9360102082027475,0.7967530807705747
T007449,3909_full,716_full,3909,716,full_clip,full_clip,25.49984580592104,0.027666613459587097,0.8823896053973914,0.9360102082027475,0.7967530807705747
T006694,3707_full,3533_full,3707,3533,full_clip,full_clip,28.952205882352928,0.01120893657207489,0.8523622083126128,0.9849594205401075,0.7967305806179659
T006105,3533_full,3707_full,3533,3707,full_clip,full_clip,28.952205882352928,0.01120893657207489,0.8523622083126128,0.9849594205401075,0.7967305806179659
T008806,4069_full,5170_full,4069,5170,full_clip,full_clip,33.94396551724138,0.019853770732879694,0.9617578573359669,0.9886095632995022,0.7966756715416039
T009493,5170_full,4069_full,5170,4069,full_clip,full_clip,33.94396551724138,0.019853770732879694,0.9617578573359669,0.9886095632995022,0.7966756715416039
T002932,890_full,3534_full,890,3534,full_clip,full_clip,15.27478448275862,0.0762731209397316,0.8459636026978181,0.977584638602181,0.796658965176257
T006167,3534_full,890_full,3534,890,full_clip,full_clip,15.27478448275862,0.0762731209397316,0.8459636026978181,0.977584638602181,0.796658965176257
T000787,200_full,5170_full,200,5170,full_clip,full_clip,10.2811049403183,0.0711764544248581,0.7952072932625638,0.9027559020141211,0.7965313892551438
T009412,5170_full,200_full,5170,200,full_clip,full_clip,10.2811049403183,0.0711764544248581,0.7952072932625638,0.9027559020141211,0.7965313892551438
T006800,3708_full,3832_full,3708,3832,full_clip,full_clip,20.5078125,0.0394162610173225,0.8338814559275994,0.9412695946332167,0.7964630321876006
T006899,3832_full,3708_full,3832,3708,full_clip,full_clip,20.5078125,0.0394162610173225,0.8338814559275994,0.9412695946332167,0.7964630321876006
T009372,5169_full,3598_full,5169,3598,full_clip,full_clip,28.33316200657896,0.01609370857477191,0.8510252730025432,0.9943484793018702,0.7964177591534702
T006627,3598_full,5169_full,3598,5169,full_clip,full_clip,28.33316200657896,0.01609370857477191,0.8510252730025432,0.9943484793018702,0.7964177591534702
T001293,212_full,197_full,212,197,full_clip,full_clip,18.0698208041958,0.0655836127698422,0.8910451293229685,0.925169817309742,0.7964147854680178
T000606,197_full,212_full,197,212,full_clip,full_clip,18.0698208041958,0.0655836127698422,0.8910451293229685,0.925169817309742,0.7964147854680178
T002369,715_full,5159_full,715,5159,full_clip,full_clip,12.95230263157896,0.06149707734584811,0.7822521204070516,0.9398368397410772,0.7963844135665881
T009230,5159_full,715_full,5159,715,full_clip,full_clip,12.95230263157896,0.06149707734584811,0.7822521204070516,0.9398368397410772,0.7963844135665881
T003204,1195_full,1644_full,1195,1644,full_clip,full_clip,12.95230263157896,0.023694738745689392,0.963627376799693,0.47821078442935494,0.7962741180221946
T003695,1644_full,1195_full,1644,1195,full_clip,full_clip,12.95230263157896,0.023694738745689392,0.963627376799693,0.47821078442935494,0.7962741180221946
T005811,3273_full,3880_full,3273,3880,full_clip,full_clip,31.207540760869563,0.017765149474143996,0.9164323119796061,0.9756161926358841,0.7962500788425668
T006988,3880_full,3273_full,3880,3273,full_clip,full_clip,31.207540760869563,0.017765149474143996,0.9164323119796061,0.9756161926358841,0.7962500788425668
T008706,4068_full,5169_full,4068,5169,full_clip,full_clip,18.54534240430624,0.022039469331502894,0.7078336397234615,0.9931098240937158,0.7962058753827476
T009393,5169_full,4068_full,5169,4068,full_clip,full_clip,18.54534240430624,0.022039469331502894,0.7078336397234615,0.9931098240937158,0.7962058753827476
T003265,1195_full,5376_full,1195,5376,full_clip,full_clip,23.66286057692308,0.068307489156723,0.9843188636890932,0.9374245239121956,0.7961587718478288
T009734,5376_full,1195_full,5376,1195,full_clip,full_clip,23.66286057692308,0.068307489156723,0.9843188636890932,0.9374245239121956,0.7961587718478288
T002096,625_full,546_full,625,546,full_clip,full_clip,11.07421875,0.1006113514304162,0.8685453172503926,0.9575988863369269,0.7961009272620869
T001703,546_full,625_full,546,625,full_clip,full_clip,11.07421875,0.1006113514304162,0.8685453172503926,0.9575988863369269,0.7961009272620869
T001890,620_full,204_full,620,204,full_clip,full_clip,28.33316200657896,0.009955652058124598,0.8337311315841642,0.9879630102099137,0.7960904794262127
T000909,204_full,620_full,204,620,full_clip,full_clip,28.33316200657896,0.009955652058124598,0.8337311315841642,0.9879630102099137,0.7960904794262127
T003379,1197_full,212_full,1197,212,full_clip,full_clip,23.66286057692308,0.03102254867553711,0.8257604752768533,0.9884351017001136,0.7960783113629262
T001320,212_full,1197_full,212,1197,full_clip,full_clip,23.66286057692308,0.03102254867553711,0.8257604752768533,0.9884351017001136,0.7960783113629262
T006823,3708_full,5158_full,3708,5158,full_clip,full_clip,17.9443359375,0.048298757523298194,0.7973307978512718,0.9743830593842933,0.796055414021442
T009176,5158_full,3708_full,5158,3708,full_clip,full_clip,17.9443359375,0.048298757523298194,0.7973307978512718,0.9743830593842933,0.796055414021442
T000795,203_full,190_full,203,190,full_clip,full_clip,23.66286057692308,0.04520600289106369,0.891852166965429,0.959924798077204,0.7960203039293905
T000304,190_full,203_full,190,203,full_clip,full_clip,23.66286057692308,0.04520600289106369,0.891852166965429,0.959924798077204,0.7960203039293905
T006596,3598_full,3534_full,3598,3534,full_clip,full_clip,33.837890625,0.011171087622642503,0.9299321389222357,0.9865900881086438,0.795937118550757
T006203,3534_full,3598_full,3534,3598,full_clip,full_clip,33.837890625,0.011171087622642503,0.9299321389222357,0.9865900881086438,0.795937118550757
T006446,3538_full,210_full,3538,210,full_clip,full_clip,11.962890625,0.10187215730547909,0.9449111822430541,0.8705134298816387,0.7958894302187649
T001153,210_full,3538_full,210,3538,full_clip,full_clip,11.962890625,0.10187215730547909,0.9449111822430541,0.8705134298816387,0.7958894302187649
T001731,546_full,2097_full,546,2097,full_clip,full_clip,14.09446022727272,0.08677802234888081,0.8940659965926274,0.9244231175700215,0.7958540990065481
T004868,2097_full,546_full,2097,546,full_clip,full_clip,14.09446022727272,0.08677802234888081,0.8940659965926274,0.9244231175700215,0.7958540990065481
T003178,1195_full,207_full,1195,207,full_clip,full_clip,0.0,0.1626570485532284,0.9490884377842053,0.8686672014494035,0.7958029230719138
T001021,207_full,1195_full,207,1195,full_clip,full_clip,0.0,0.1626570485532284,0.9490884377842053,0.8686672014494035,0.7958029230719138
T006921,3832_full,5157_full,3832,5157,full_clip,full_clip,30.76171875,0.013030242174863794,0.8843889721864089,0.9864606503697795,0.7957699858050148
T009078,5157_full,3832_full,5157,3832,full_clip,full_clip,30.76171875,0.013030242174863794,0.8843889721864089,0.9864606503697795,0.7957699858050148
T007011,3880_full,4013_full,3880,4013,full_clip,full_clip,20.5078125,0.0679068537428975,0.9022455415644696,0.9771189360451338,0.7956515334354702
T008188,4013_full,3880_full,4013,3880,full_clip,full_clip,20.5078125,0.0679068537428975,0.9022455415644696,0.9771189360451338,0.7956515334354702
T001334,212_full,1925_full,212,1925,full_clip,full_clip,7.09885817307692,0.1480710059404373,0.9503780365267982,0.9695245652225444,0.7954530271967264
T004765,1925_full,212_full,1925,212,full_clip,full_clip,7.09885817307692,0.1480710059404373,0.9503780365267982,0.9695245652225444,0.7954530271967264
T007416,3908_full,5157_full,3908,5157,full_clip,full_clip,3.182246767241381,0.13368060067296028,0.8782002326340306,0.9073339572568263,0.7953350267324071
T009083,5157_full,3908_full,5157,3908,full_clip,full_clip,3.182246767241381,0.13368060067296028,0.8782002326340306,0.9073339572568263,0.7953350267324071
T001592,540_full,203_full,540,203,full_clip,full_clip,20.5078125,0.005673430860042489,0.70695596242158,0.9571239741236662,0.7952990901911647
T000807,203_full,540_full,203,540,full_clip,full_clip,20.5078125,0.005673430860042489,0.70695596242158,0.9571239741236662,0.7952990901911647
T006936,3880_full,197_full,3880,197,full_clip,full_clip,26.10085227272728,0.037404473870992695,0.8887447654354308,0.9822259216933257,0.7951598787346652
T000663,197_full,3880_full,197,3880,full_clip,full_clip,26.10085227272728,0.037404473870992695,0.8887447654354308,0.9822259216933257,0.7951598787346652
T008993,5156_full,4017_full,5156,4017,full_clip,full_clip,16.852072010869563,0.0696717780083418,0.8748150073731961,0.9329329602168589,0.7950989561926409
T008306,4017_full,5156_full,4017,5156,full_clip,full_clip,16.852072010869563,0.0696717780083418,0.8748150073731961,0.9329329602168589,0.7950989561926409
T002507,718_full,1196_full,718,1196,full_clip,full_clip,11.962890625,0.07237945497035982,0.9077782988393164,0.7743605976311163,0.7950117010826583
T003292,1196_full,718_full,1196,718,full_clip,full_clip,11.962890625,0.07237945497035982,0.9077782988393164,0.7743605976311163,0.7950117010826583
T004175,1701_full,546_full,1701,546,full_clip,full_clip,32.63980263157896,0.006423786282539409,0.9110114420189972,0.9564832736980811,0.7949772879048811
T001724,546_full,1701_full,546,1701,full_clip,full_clip,32.63980263157896,0.006423786282539409,0.9110114420189972,0.9564832736980811,0.7949772879048811
T005549,3271_full,194_full,3271,194,full_clip,full_clip,19.6875,0.0482107140123844,0.8376222830885727,0.9516329158096611,0.7949650540761196
T000550,194_full,3271_full,194,3271,full_clip,full_clip,19.6875,0.0482107140123844,0.8376222830885727,0.9516329158096611,0.7949650540761196
T004788,1925_full,1642_full,1925,1642,full_clip,full_clip,7.09885817307692,0.14009368419647217,0.9309247420346229,0.9547163613217718,0.7946327198128844
T003611,1642_full,1925_full,1642,1925,full_clip,full_clip,7.09885817307692,0.14009368419647217,0.9309247420346229,0.9547163613217718,0.7946327198128844
T000999,207_full,204_full,207,204,full_clip,full_clip,15.380859375,0.0695615597069264,0.8578533644786035,0.9186702995892906,0.7946242126795128
T000900,204_full,207_full,204,207,full_clip,full_clip,15.380859375,0.0695615597069264,0.8578533644786035,0.9186702995892906,0.7946242126795128
T005491,3270_full,1893_full,3270,1893,full_clip,full_clip,21.533203125,0.0103632807731628,0.7176506726834002,0.9867223403562428,0.7946103734781059
T004608,1893_full,3270_full,1893,3270,full_clip,full_clip,21.533203125,0.0103632807731628,0.7176506726834002,0.9867223403562428,0.7946103734781059
T000688,197_full,5170_full,197,5170,full_clip,full_clip,28.3509257445141,0.004148188978433602,0.8090531203295164,0.9885426041896844,0.7945216392357877
T009411,5170_full,197_full,5170,197,full_clip,full_clip,28.3509257445141,0.004148188978433602,0.8090531203295164,0.9885426041896844,0.7945216392357877
T003391,1197_full,718_full,1197,718,full_clip,full_clip,15.380859375,0.01804541051387791,0.728962819742564,0.8533725453402786,0.794413647601947
T002508,718_full,1197_full,718,1197,full_clip,full_clip,15.380859375,0.01804541051387791,0.728962819742564,0.8533725453402786,0.794413647601947
T000880,203_full,4450_full,203,4450,full_clip,full_clip,20.5078125,0.0504854544997216,0.8342024633510636,0.9856972430749771,0.7943756706205929
T008819,4450_full,203_full,4450,203,full_clip,full_clip,20.5078125,0.0504854544997216,0.8342024633510636,0.9856972430749771,0.7943756706205929
T008575,4067_full,3533_full,4067,3533,full_clip,full_clip,30.76171875,0.026939958333969102,0.9367343434543608,0.9703592357087504,0.7943435980940893
T006124,3533_full,4067_full,3533,4067,full_clip,full_clip,30.76171875,0.026939958333969102,0.9367343434543608,0.9703592357087504,0.7943435980940893
T004852,2097_full,140_full,2097,140,full_clip,full_clip,9.78781960227272,0.10305701196193691,0.9354397811420313,0.8283900252184748,0.7943138294130039
T000147,140_full,2097_full,140,2097,full_clip,full_clip,9.78781960227272,0.10305701196193691,0.9354397811420313,0.8283900252184748,0.7943138294130039
T007636,3911_full,212_full,3911,212,full_clip,full_clip,18.0698208041958,0.10363718867301941,0.969812429518593,0.986731818138483,0.7943037997892761
T001363,212_full,3911_full,212,3911,full_clip,full_clip,18.0698208041958,0.10363718867301941,0.969812429518593,0.986731818138483,0.7943037997892761
T006856,3832_full,718_full,3832,718,full_clip,full_clip,15.380859375,0.057745523750782,0.8424628951124479,0.8806739952941879,0.7942238469667899
T002543,718_full,3832_full,718,3832,full_clip,full_clip,15.380859375,0.057745523750782,0.8424628951124479,0.8806739952941879,0.7942238469667899
T003086,1193_full,546_full,1193,546,full_clip,full_clip,14.09446022727272,0.0859087929129601,0.8552340579337702,0.9700418299813636,0.79419748932708
T001713,546_full,1193_full,546,1193,full_clip,full_clip,14.09446022727272,0.0859087929129601,0.8552340579337702,0.9700418299813636,0.79419748932708
T005477,3270_full,1195_full,3270,1195,full_clip,full_clip,6.15234375,0.1261056512594223,0.8681976796076094,0.9527558486804879,0.7941431036089581
T003222,1195_full,3270_full,1195,3270,full_clip,full_clip,6.15234375,0.1261056512594223,0.8681976796076094,0.9527558486804879,0.7941431036089581
T008586,4067_full,3905_full,4067,3905,full_clip,full_clip,8.93082157258064,0.1043660640716553,0.8653216938599462,0.9174324857366827,0.7940628333707619
T007213,3905_full,4067_full,3905,4067,full_clip,full_clip,8.93082157258064,0.1043660640716553,0.8653216938599462,0.9174324857366827,0.7940628333707619
T000140,140_full,1701_full,140,1701,full_clip,full_clip,28.33316200657896,0.02270277589559551,0.9197502168815028,0.9123975095401016,0.7940359810439809
T004159,1701_full,140_full,1701,140,full_clip,full_clip,28.33316200657896,0.02270277589559551,0.9197502168815028,0.9123975095401016,0.7940359810439809
T008052,3921_full,1196_full,3921,1196,full_clip,full_clip,11.962890625,0.12387771904468531,0.9777238251913749,0.921791034738924,0.7939831823355119
T003347,1196_full,3921_full,1196,3921,full_clip,full_clip,11.962890625,0.12387771904468531,0.9777238251913749,0.921791034738924,0.7939831823355119
T008946,5156_full,1642_full,5156,1642,full_clip,full_clip,29.81520432692308,0.019391074776649406,0.9124099076092403,0.943414185365498,0.7939387129446069
T003653,1642_full,5156_full,1642,5156,full_clip,full_clip,29.81520432692308,0.019391074776649406,0.9124099076092403,0.943414185365498,0.7939387129446069
T000042,10_full,1702_full,10,1702,full_clip,full_clip,16.852072010869563,0.03912198543548581,0.8636763575615356,0.7906814427215145,0.7938568503229301
T004257,1702_full,10_full,1702,10,full_clip,full_clip,16.852072010869563,0.03912198543548581,0.8636763575615356,0.7906814427215145,0.7938568503229301
T004337,1702_full,3921_full,1702,3921,full_clip,full_clip,21.533203125,0.076366126537323,0.9655015469240313,0.9406985763791232,0.7937580371907111
T008062,3921_full,1702_full,3921,1702,full_clip,full_clip,21.533203125,0.076366126537323,0.9655015469240313,0.9406985763791232,0.7937580371907111
T004853,2097_full,141_full,2097,141,full_clip,full_clip,14.09446022727272,0.070944033563137,0.8394646548008001,0.9163892622288952,0.7937009141865184
T000246,141_full,2097_full,141,2097,full_clip,full_clip,14.09446022727272,0.070944033563137,0.8394646548008001,0.9163892622288952,0.7937009141865184
T005666,3272_full,715_full,3272,715,full_clip,full_clip,15.999903250773968,0.04686646163463601,0.7600929676601982,0.9622919500714291,0.7936203024238395
T002333,715_full,3272_full,715,3272,full_clip,full_clip,15.999903250773968,0.04686646163463601,0.7600929676601982,0.9622919500714291,0.7936203024238395
T006012,3532_full,3906_full,3532,3906,full_clip,full_clip,9.499942555147072,0.12967801466584208,0.9531027677767073,0.9241151925353512,0.7935761413985051
T007287,3906_full,3532_full,3906,3532,full_clip,full_clip,9.499942555147072,0.12967801466584208,0.9531027677767073,0.9241151925353512,0.7935761413985051
T004443,1703_full,4069_full,1703,4069,full_clip,full_clip,20.5078125,0.012254606932401699,0.7162258773232522,0.9670933320114098,0.7934927601668559
T008756,4069_full,1703_full,4069,1703,full_clip,full_clip,20.5078125,0.012254606932401699,0.7162258773232522,0.9670933320114098,0.7934927601668559
T007242,3906_full,534_full,3906,534,full_clip,full_clip,9.499942555147072,0.10365968197584159,0.8442388368316875,0.9567769889797865,0.7934676540938866
T001557,534_full,3906_full,534,3906,full_clip,full_clip,9.499942555147072,0.10365968197584159,0.8442388368316875,0.9567769889797865,0.7934676540938866
T001150,210_full,3534_full,210,3534,full_clip,full_clip,21.875,0.04833627492189409,0.9023788333713839,0.9023206094014143,0.793466496969804
T006149,3534_full,210_full,3534,210,full_clip,full_clip,21.875,0.04833627492189409,0.9023788333713839,0.9023206094014143,0.793466496969804
T008878,4450_full,3707_full,4450,3707,full_clip,full_clip,8.444393382352928,0.04943664371967319,0.6502398771121602,0.9494314504057904,0.7932996425833683
T006721,3707_full,4450_full,3707,4450,full_clip,full_clip,8.444393382352928,0.04943664371967319,0.6502398771121602,0.9494314504057904,0.7932996425833683
T003368,1197_full,141_full,1197,141,full_clip,full_clip,19.6875,0.0409126207232475,0.785378168761674,0.9840642042069558,0.7930761707466459
T000231,141_full,1197_full,141,1197,full_clip,full_clip,19.6875,0.0409126207232475,0.785378168761674,0.9840642042069558,0.7930761707466459
T006560,3598_full,814_full,3598,814,full_clip,full_clip,26.91650390625,0.034749500453472096,0.894873406909654,0.9696646939055081,0.7930629408692758
T002639,814_full,3598_full,814,3598,full_clip,full_clip,26.91650390625,0.034749500453472096,0.894873406909654,0.9696646939055081,0.7930629408692758
T002561,718_full,4068_full,718,4068,full_clip,full_clip,9.78781960227272,0.0752950273454189,0.8048940034610146,0.8786724048396805,0.792968556649458
T008638,4068_full,718_full,4068,718,full_clip,full_clip,9.78781960227272,0.0752950273454189,0.8048940034610146,0.8786724048396805,0.792968556649458
T009275,5159_full,3708_full,5159,3708,full_clip,full_clip,20.5078125,0.0237427502870559,0.7468275414699653,0.9756119384135786,0.7928888373366494
T006824,3708_full,5159_full,3708,5159,full_clip,full_clip,20.5078125,0.0237427502870559,0.7468275414699653,0.9756119384135786,0.7928888373366494
T006740,3708_full,203_full,3708,203,full_clip,full_clip,20.5078125,0.01813449710607519,0.7451964499094381,0.949832302021763,0.7928518357711088
T000859,203_full,3708_full,203,3708,full_clip,full_clip,20.5078125,0.01813449710607519,0.7451964499094381,0.949832302021763,0.7928518357711088
T009341,5169_full,1544_full,5169,1544,full_clip,full_clip,6.799958881578959,0.030168104916810996,0.5572074415143075,0.9492776711151075,0.7928498673526079
T003558,1544_full,5169_full,1544,5169,full_clip,full_clip,6.799958881578959,0.030168104916810996,0.5572074415143075,0.9492776711151075,0.7928498673526079
T000216,141_full,620_full,141,620,full_clip,full_clip,32.63980263157896,0.005960173904895699,0.8836146184946715,0.9842370819255044,0.7927726148707118
T001883,620_full,141_full,620,141,full_clip,full_clip,32.63980263157896,0.005960173904895699,0.8836146184946715,0.9842370819255044,0.7927726148707118
T005461,3270_full,540_full,3270,540,full_clip,full_clip,14.35546875,0.00917121767997739,0.6004465033488202,0.9678909006746892,0.7927635697096066
T001638,540_full,3270_full,540,3270,full_clip,full_clip,14.35546875,0.00917121767997739,0.6004465033488202,0.9678909006746892,0.7927635697096066
T004263,1702_full,197_full,1702,197,full_clip,full_clip,11.74538352272728,0.10342861339449891,0.9231621458756141,0.8897669375246693,0.7927465002594828
T000636,197_full,1702_full,197,1702,full_clip,full_clip,11.74538352272728,0.10342861339449891,0.9231621458756141,0.8897669375246693,0.7927465002594828
T005106,3263_full,3273_full,3263,3273,full_clip,full_clip,4.681131114130437,0.06561976671218869,0.6194935392533033,0.9795013122496983,0.7927229019430898
T005793,3273_full,3263_full,3273,3263,full_clip,full_clip,4.681131114130437,0.06561976671218869,0.6194935392533033,0.9795013122496983,0.7927229019430898
T002044,621_full,3538_full,621,3538,full_clip,full_clip,8.28200120192308,0.1142487786710263,0.8975788019196149,0.8950758641248834,0.7926300287202195
T006455,3538_full,621_full,3538,621,full_clip,full_clip,8.28200120192308,0.1142487786710263,0.8975788019196149,0.8950758641248834,0.7926300287202195
T008900,4450_full,5156_full,4450,5156,full_clip,full_clip,14.35546875,0.0625583231449128,0.7638609344802311,0.988981389308019,0.7926188913107604
T008999,5156_full,4450_full,5156,4450,full_clip,full_clip,14.35546875,0.0625583231449128,0.7638609344802311,0.988981389308019,0.7926188913107604
T008253,4017_full,1642_full,4017,1642,full_clip,full_clip,12.963132316053517,0.08906285278499121,0.9361922904918825,0.8270202945001316,0.7923832316823322
T003646,1642_full,4017_full,1642,4017,full_clip,full_clip,12.963132316053517,0.08906285278499121,0.9361922904918825,0.8270202945001316,0.7923832316823322
T001606,540_full,715_full,540,715,full_clip,full_clip,7.555509868421041,0.05021539330482491,0.6322144866771536,0.9533300313391988,0.7923374096240557
T002293,715_full,540_full,715,540,full_clip,full_clip,7.555509868421041,0.05021539330482491,0.6322144866771536,0.9533300313391988,0.7923374096240557
T000513,194_full,620_full,194,620,full_clip,full_clip,32.63980263157896,0.010829716920852606,0.8931138971095837,0.9915608603240225,0.7922176111189322
T001886,620_full,194_full,620,194,full_clip,full_clip,32.63980263157896,0.010829716920852606,0.8931138971095837,0.9915608603240225,0.7922176111189322
T008583,4067_full,3832_full,4067,3832,full_clip,full_clip,30.76171875,0.017915941774845096,0.8832245147640723,0.9941938543098477,0.7920815897663461
T006916,3832_full,4067_full,3832,4067,full_clip,full_clip,30.76171875,0.017915941774845096,0.8832245147640723,0.9941938543098477,0.7920815897663461
T000740,200_full,1925_full,200,1925,full_clip,full_clip,7.09885817307692,0.1383299753069878,0.9435874163811746,0.9134955932909582,0.7919510774001717
T004759,1925_full,200_full,1925,200,full_clip,full_clip,7.09885817307692,0.1383299753069878,0.9435874163811746,0.9134955932909582,0.7919510774001717
T000218,141_full,625_full,141,625,full_clip,full_clip,11.07421875,0.0847773626446724,0.8102656597979336,0.9450187409452817,0.791934989733764
T002081,625_full,141_full,625,141,full_clip,full_clip,11.07421875,0.0847773626446724,0.8102656597979336,0.9450187409452817,0.791934989733764
T002475,718_full,10_full,718,10,full_clip,full_clip,4.681131114130437,0.06398984789848332,0.913736575047669,0.5259492084747502,0.7919153107401152
